participante_id,timestamp_inicio,timestamp_respuesta,timestamp_fin,edad,genero,estudios,audicion,castellano,audio_index,audio_filename,mensaje,ruido,nivel,molestia,ref_52,ref_56,ref_60,ref_64,ref_68,fuentes,afectiva_agradable,afectiva_caotico,afectiva_estimulante,afectiva_sinactividad,afectiva_calmado,afectiva_molesto,afectiva_conactividad,afectiva_monotono
16,2026-06-23T05:46:50.451Z,2026-06-23T06:12:19.054Z,2026-06-23T06:12:19.055Z,55-65,Femenino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,8,0,0,1,1,2,humano;natural,3,3,2,3,2,4,3,4
17,2026-06-23T06:13:16.582Z,2026-06-23T06:18:59.615Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,0,0,0,0,0,0,trafico;humano,3,2,2,4,3,2,4,4
17,2026-06-23T06:13:16.582Z,2026-06-23T06:20:06.431Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,0,0,0,0,0,0,humano,5,1,4,3,5,1,4,4
17,2026-06-23T06:13:16.582Z,2026-06-23T06:21:05.924Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,0,0,0,0,0,0,trafico,5,3,4,4,4,3,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:22:04.301Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,3,0,0,0,0,0,humano,3,3,4,4,4,2,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:22:34.474Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,2,0,0,0,0,0,humano,4,4,4,4,4,3,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:23:18.328Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,4,0,0,0,0,0,humano,3,4,3,2,4,5,5,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:23:55.778Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,4,0,0,0,0,0,humano,3,3,3,2,3,4,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:24:20.808Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,3,0,0,0,0,0,humano,4,4,4,3,4,3,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:24:58.237Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,4,0,0,0,0,0,humano,3,4,3,2,4,2,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:25:37.381Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,4,0,0,0,0,0,trafico,2,3,2,2,4,2,2,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:26:28.048Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,3,0,0,0,0,0,trafico,3,2,3,4,3,3,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:27:00.633Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,3,0,0,0,0,0,trafico,3,3,3,2,3,2,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:27:43.906Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,5,0,0,0,0,0,humano;natural,2,2,2,4,3,2,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:28:26.355Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,3,0,0,0,0,0,humano,2,2,2,2,3,2,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:29:26.833Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,5,0,0,0,0,0,trafico;humano,1,5,2,2,3,5,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:30:06.938Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,5,0,0,0,0,0,natural,1,4,3,1,3,5,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:30:49.531Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,4,0,0,0,0,0,natural,2,4,3,2,4,2,4,3
17,2026-06-23T06:13:16.582Z,2026-06-23T06:31:28.427Z,2026-06-23T06:31:28.427Z,55-65,Masculino,Formacion_Profesional,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,5,0,0,0,0,0,natural,2,4,3,2,3,4,4,3
18,2026-06-23T06:42:06.035Z,2026-06-23T06:47:47.079Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,7,0,0,0,0,0,trafico;humano,3,1,4,4,2,3,2,3
18,2026-06-23T06:42:06.035Z,2026-06-23T06:49:07.670Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,2,0,0,0,0,0,trafico;humano,4,2,3,4,4,1,2,4
18,2026-06-23T06:42:06.035Z,2026-06-23T06:50:50.581Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,7,0,0,0,0,0,trafico;humano,3,2,3,3,4,4,3,2
18,2026-06-23T06:42:06.035Z,2026-06-23T06:51:40.897Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,8,0,0,0,0,0,humano,2,4,4,2,2,4,5,2
18,2026-06-23T06:42:06.035Z,2026-06-23T06:52:26.709Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,7,0,0,0,0,0,humano,2,4,4,2,2,4,4,2
18,2026-06-23T06:42:06.035Z,2026-06-23T06:53:14.798Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,9,0,0,0,0,0,humano,1,5,4,1,1,5,5,2
18,2026-06-23T06:42:06.035Z,2026-06-23T06:54:17.516Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,4,0,0,0,0,0,humano;natural,4,2,4,3,4,2,4,3
18,2026-06-23T06:42:06.035Z,2026-06-23T06:55:05.534Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,4,0,0,0,0,0,humano;natural,4,2,4,2,4,2,4,3
18,2026-06-23T06:42:06.035Z,2026-06-23T06:55:55.020Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,7,0,0,0,0,0,humano;natural,3,4,4,2,2,4,4,2
18,2026-06-23T06:42:06.035Z,2026-06-23T06:57:18.696Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,4,0,0,0,0,0,trafico;humano,3,2,3,4,4,3,2,4
18,2026-06-23T06:42:06.035Z,2026-06-23T06:58:29.052Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,2,0,0,0,0,0,trafico;humano,3,1,3,2,4,2,2,4
18,2026-06-23T06:42:06.035Z,2026-06-23T06:59:40.988Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,6,0,0,0,0,0,trafico;humano,2,2,2,4,4,3,2,5
18,2026-06-23T06:42:06.035Z,2026-06-23T07:01:02.959Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,8,0,0,0,0,0,humano,1,5,4,1,2,5,5,4
18,2026-06-23T06:42:06.035Z,2026-06-23T07:01:36.914Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,7,0,0,0,0,0,humano,2,4,4,1,2,4,4,3
18,2026-06-23T06:42:06.035Z,2026-06-23T07:02:29.352Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,9,0,0,0,0,0,humano,1,5,5,1,1,5,5,4
18,2026-06-23T06:42:06.035Z,2026-06-23T07:03:31.441Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,3,0,0,0,0,0,humano;natural,4,4,4,2,4,2,4,2
18,2026-06-23T06:42:06.035Z,2026-06-23T07:04:21.614Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,1,0,0,0,0,0,humano;natural,4,3,4,2,4,2,3,2
18,2026-06-23T06:42:06.035Z,2026-06-23T07:05:06.935Z,2026-06-23T07:05:06.936Z,35-45,Masculino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,6,0,0,0,0,0,humano;natural,3,4,4,2,3,3,4,3
19,2026-06-23T07:13:15.749Z,2026-06-23T07:17:27.172Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,2,0,0,0,0,0,humano,3,1,2,5,4,1,1,4
19,2026-06-23T07:13:15.749Z,2026-06-23T07:18:19.049Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,2,0,0,0,0,0,trafico;humano,3,1,2,5,4,1,1,4
19,2026-06-23T07:13:15.749Z,2026-06-23T07:19:16.132Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,3,0,0,0,0,0,trafico;humano,4,2,2,3,4,2,2,4
19,2026-06-23T07:13:15.749Z,2026-06-23T07:20:12.009Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,3,0,0,0,0,0,humano,3,3,2,3,4,2,3,3
19,2026-06-23T07:13:15.749Z,2026-06-23T07:20:49.527Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,3,0,0,0,0,0,humano,2,4,3,3,4,2,3,4
19,2026-06-23T07:13:15.749Z,2026-06-23T07:21:32.688Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,5,0,0,0,0,0,humano,2,4,3,2,2,3,4,3
19,2026-06-23T07:13:15.749Z,2026-06-23T07:22:08.457Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,2,0,0,0,0,0,humano;natural,4,1,2,3,4,1,3,4
19,2026-06-23T07:13:15.749Z,2026-06-23T07:22:56.847Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,2,0,0,0,0,0,humano;natural,4,3,3,3,4,1,3,4
19,2026-06-23T07:13:15.749Z,2026-06-23T07:23:37.630Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,3,0,0,0,0,0,humano;natural,4,3,3,3,3,1,3,3
19,2026-06-23T07:13:15.749Z,2026-06-23T07:24:30.113Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,1,0,0,0,0,0,trafico;humano,3,1,1,5,4,1,1,3
19,2026-06-23T07:13:15.749Z,2026-06-23T07:25:19.560Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,2,0,0,0,0,0,trafico;humano,3,2,2,5,2,1,1,4
19,2026-06-23T07:13:15.749Z,2026-06-23T07:26:11.741Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,3,0,0,0,0,0,trafico;humano,2,1,2,4,2,1,2,4
19,2026-06-23T07:13:15.749Z,2026-06-23T07:26:48.533Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,5,0,0,0,0,0,humano,3,4,2,2,2,3,4,2
19,2026-06-23T07:13:15.749Z,2026-06-23T07:27:22.115Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,3,0,0,0,0,0,humano,2,2,2,3,2,2,3,3
19,2026-06-23T07:13:15.749Z,2026-06-23T07:28:00.826Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,4,0,0,0,0,0,humano,2,4,2,2,1,3,4,3
19,2026-06-23T07:13:15.749Z,2026-06-23T07:28:30.827Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,2,0,0,0,0,0,humano;natural,4,2,3,4,4,2,2,3
19,2026-06-23T07:13:15.749Z,2026-06-23T07:29:15.887Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,4,0,0,0,0,0,humano;natural,3,2,2,3,2,3,3,2
19,2026-06-23T07:13:15.749Z,2026-06-23T07:29:53.748Z,2026-06-23T07:29:53.748Z,18-25,Masculino,Bachillerato,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,3,0,0,0,0,0,humano;natural,2,2,2,4,3,2,2,2
20,2026-06-23T07:37:13.571Z,2026-06-23T07:42:15.421Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,3,1,0,0,1,1,humano,4,1,3,3,4,1,2,4
20,2026-06-23T07:37:13.571Z,2026-06-23T07:43:36.307Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,2,1,0,0,1,1,humano,4,1,3,3,4,1,2,4
20,2026-06-23T07:37:13.571Z,2026-06-23T07:44:23.938Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,3,1,0,0,1,1,trafico;humano,3,3,3,4,3,3,4,3
20,2026-06-23T07:37:13.571Z,2026-06-23T07:45:14.857Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,5,1,0,0,1,1,trafico;humano,2,4,2,2,2,3,4,3
20,2026-06-23T07:37:13.571Z,2026-06-23T07:46:12.754Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,4,1,0,0,1,1,humano,2,3,3,2,2,3,4,3
20,2026-06-23T07:37:13.571Z,2026-06-23T07:46:57.874Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,7,1,0,0,1,1,humano,1,4,4,1,1,4,4,2
20,2026-06-23T07:37:13.571Z,2026-06-23T07:48:04.076Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,0,1,0,0,1,1,humano;natural,5,1,3,4,5,1,2,3
20,2026-06-23T07:37:13.571Z,2026-06-23T07:48:45.714Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,1,1,0,0,1,1,humano;natural,5,1,3,4,5,1,2,4
20,2026-06-23T07:37:13.571Z,2026-06-23T07:49:53.789Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,3,1,0,0,1,1,humano;natural,4,2,3,3,3,3,4,3
20,2026-06-23T07:37:13.571Z,2026-06-23T07:50:45.717Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,1,1,0,0,1,1,trafico;humano,4,1,4,5,4,1,2,4
20,2026-06-23T07:37:13.571Z,2026-06-23T07:51:26.427Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,0,1,0,0,1,1,humano,5,1,3,4,5,1,1,4
20,2026-06-23T07:37:13.571Z,2026-06-23T07:52:02.275Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,3,1,0,0,1,1,trafico;humano,4,1,3,4,4,1,3,4
20,2026-06-23T07:37:13.571Z,2026-06-23T07:52:50.673Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,5,1,0,0,1,1,humano,3,4,4,4,1,4,5,2
20,2026-06-23T07:37:13.571Z,2026-06-23T07:53:29.035Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,4,1,0,0,1,1,humano,3,3,3,3,2,3,4,3
20,2026-06-23T07:37:13.571Z,2026-06-23T07:54:04.306Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,8,1,0,0,1,1,humano,1,5,4,5,1,4,5,1
20,2026-06-23T07:37:13.571Z,2026-06-23T07:54:46.923Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,0,1,0,0,1,1,humano;natural,5,1,4,4,5,1,2,3
20,2026-06-23T07:37:13.571Z,2026-06-23T07:55:31.121Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,0,1,0,0,1,1,humano;natural,5,1,3,4,5,1,2,3
20,2026-06-23T07:37:13.571Z,2026-06-23T07:56:05.976Z,2026-06-23T07:56:05.977Z,18-25,Masculino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,4,1,0,0,1,1,humano;natural,3,1,4,4,2,2,3,2
21,2026-06-24T14:34:06.076Z,2026-06-24T14:39:19.058Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,1,mensaje1_road_equal_hrtf.wav,mensaje1,road,equal,2,0,0,1,1,1,"humano",3,1,2,5,5,2,2,2
21,2026-06-24T14:34:06.076Z,2026-06-24T14:40:24.393Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,2,mensaje1_road_low_hrtf.wav,mensaje1,road,low,2,0,0,1,1,1,"humano",3,2,2,4,4,2,2,3
21,2026-06-24T14:34:06.076Z,2026-06-24T14:41:36.674Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,3,mensaje1_road_high_hrtf.wav,mensaje1,road,high,3,0,0,1,1,1,"trafico;humano",2,2,3,3,3,3,3,2
21,2026-06-24T14:34:06.076Z,2026-06-24T14:42:36.207Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,4,mensaje1_voices_equal_hrtf.wav,mensaje1,voices,equal,6,0,0,1,1,1,"humano",2,4,4,2,2,4,4,2
21,2026-06-24T14:34:06.076Z,2026-06-24T14:43:23.056Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,5,mensaje1_voices_low_hrtf.wav,mensaje1,voices,low,7,0,0,1,1,1,"humano",2,3,3,3,3,4,4,3
21,2026-06-24T14:34:06.076Z,2026-06-24T14:44:07.383Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,6,mensaje1_voices_high_hrtf.wav,mensaje1,voices,high,8,0,0,1,1,1,"humano",1,4,4,1,1,4,4,4
21,2026-06-24T14:34:06.076Z,2026-06-24T14:45:09.300Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,7,mensaje1_nature_equal_hrtf.wav,mensaje1,nature,equal,2,0,0,1,1,1,"humano;natural",4,2,4,2,4,2,4,2
21,2026-06-24T14:34:06.076Z,2026-06-24T14:45:48.357Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,8,mensaje1_nature_low_hrtf.wav,mensaje1,nature,low,1,0,0,1,1,1,"humano;natural",4,2,4,2,2,2,4,2
21,2026-06-24T14:34:06.076Z,2026-06-24T14:46:33.728Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,9,mensaje1_nature_high_hrtf.wav,mensaje1,nature,high,4,0,0,1,1,1,"humano;natural",3,2,4,1,1,2,4,1
21,2026-06-24T14:34:06.076Z,2026-06-24T14:47:21.245Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,10,mensaje2_road_equal_hrtf.wav,mensaje2,road,equal,2,0,0,1,1,1,"trafico;humano",3,1,2,4,2,2,3,1
21,2026-06-24T14:34:06.076Z,2026-06-24T14:48:09.309Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,11,mensaje2_road_low_hrtf.wav,mensaje2,road,low,3,0,0,1,1,1,"trafico;humano",2,2,2,3,4,3,3,4
21,2026-06-24T14:34:06.076Z,2026-06-24T14:49:01.428Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,12,mensaje2_road_high_hrtf.wav,mensaje2,road,high,6,0,0,1,1,1,"trafico;humano",2,2,2,2,2,4,4,4
21,2026-06-24T14:34:06.076Z,2026-06-24T14:50:04.551Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,13,mensaje2_voices_equal_hrtf.wav,mensaje2,voices,equal,8,0,0,1,1,1,"humano",1,5,3,1,1,5,4,1
21,2026-06-24T14:34:06.076Z,2026-06-24T14:50:48.657Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,14,mensaje2_voices_low_hrtf.wav,mensaje2,voices,low,5,0,0,1,1,1,"humano",2,2,2,2,3,3,3,3
21,2026-06-24T14:34:06.076Z,2026-06-24T14:51:43.650Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,15,mensaje2_voices_high_hrtf.wav,mensaje2,voices,high,9,0,0,1,1,1,"humano",1,5,3,1,1,5,5,1
21,2026-06-24T14:34:06.076Z,2026-06-24T14:52:29.222Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,16,mensaje2_nature_equal_hrtf.wav,mensaje2,nature,equal,1,0,0,1,1,1,"humano;natural",4,1,4,1,4,1,4,1
21,2026-06-24T14:34:06.076Z,2026-06-24T14:53:14.933Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,17,mensaje2_nature_low_hrtf.wav,mensaje2,nature,low,1,0,0,1,1,1,"humano;natural",3,1,4,2,4,1,4,2
21,2026-06-24T14:34:06.076Z,2026-06-24T14:54:08.688Z,2026-06-24T14:54:08.688Z,55-65,Masculino,Estudios_Universitarios,No,Si,18,mensaje2_nature_high_hrtf.wav,mensaje2,nature,high,3,0,0,1,1,1,"trafico;humano;natural",4,2,4,1,3,3,4,2
